index,movie_id,title,user_id,rating
7229,53,Natural Born Killers (1994),546,5
7230,53,Natural Born Killers (1994),715,1
7231,53,Natural Born Killers (1994),385,1
7232,53,Natural Born Killers (1994),682,2
7233,53,Natural Born Killers (1994),773,3
7234,53,Natural Born Killers (1994),366,5
7235,53,Natural Born Killers (1994),455,1
7236,53,Natural Born Killers (1994),343,5
7237,53,Natural Born Killers (1994),788,1
7238,53,Natural Born Killers (1994),619,2
7239,53,Natural Born Killers (1994),864,4
7240,53,Natural Born Killers (1994),881,2
7241,53,Natural Born Killers (1994),846,3
7242,53,Natural Born Killers (1994),833,1
7243,53,Natural Born Killers (1994),326,1
7244,53,Natural Born Killers (1994),823,5
7245,53,Natural Born Killers (1994),883,5
7246,53,Natural Born Killers (1994),653,2
7247,53,Natural Born Killers (1994),826,5
7248,53,Natural Born Killers (1994),13,1
7249,53,Natural Born Killers (1994),774,4
7250,53,Natural Born Killers (1994),802,4
7251,53,Natural Born Killers (1994),756,3
7252,53,Natural Born Killers (1994),916,4
7253,53,Natural Born Killers (1994),709,3
7254,53,Natural Born Killers (1994),180,5
7255,53,Natural Born Killers (1994),487,2
7256,53,Natural Born Killers (1994),368,2
7257,53,Natural Born Killers (1994),664,3
7258,53,Natural Born Killers (1994),843,2
7259,53,Natural Born Killers (1994),109,4
7260,53,Natural Born Killers (1994),497,3
7261,53,Natural Born Killers (1994),757,3
7262,53,Natural Born Killers (1994),814,4
7263,53,Natural Born Killers (1994),372,5
7264,53,Natural Born Killers (1994),533,1
7265,53,Natural Born Killers (1994),339,4
7266,53,Natural Born Killers (1994),758,4
7267,53,Natural Born Killers (1994),896,1
7268,53,Natural Born Killers (1994),586,5
7269,53,Natural Born Killers (1994),627,4
7270,53,Natural Born Killers (1994),870,2
7271,53,Natural Born Killers (1994),435,3
7272,53,Natural Born Killers (1994),727,1
7273,53,Natural Born Killers (1994),943,3
7274,53,Natural Born Killers (1994),880,4
7275,53,Natural Born Killers (1994),387,4
7276,53,Natural Born Killers (1994),933,1
7277,53,Natural Born Killers (1994),690,2
7278,53,Natural Born Killers (1994),600,4
7279,53,Natural Born Killers (1994),59,5
7280,53,Natural Born Killers (1994),796,1
7281,53,Natural Born Killers (1994),776,2
7282,53,Natural Born Killers (1994),21,4
7283,53,Natural Born Killers (1994),145,2
7284,53,Natural Born Killers (1994),886,1
7285,53,Natural Born Killers (1994),388,5
7286,54,Outbreak (1995),276,3
7287,54,Outbreak (1995),194,3
7288,54,Outbreak (1995),72,3
7289,54,Outbreak (1995),59,4
7290,54,Outbreak (1995),291,4
7291,54,Outbreak (1995),119,4
7292,54,Outbreak (1995),326,3
7293,54,Outbreak (1995),308,2
7294,54,Outbreak (1995),314,4
7295,54,Outbreak (1995),135,3
7296,54,Outbreak (1995),244,2
7297,54,Outbreak (1995),7,3
7298,54,Outbreak (1995),43,3
7299,54,Outbreak (1995),234,2
7300,54,Outbreak (1995),271,3
7301,54,Outbreak (1995),301,3
7302,54,Outbreak (1995),320,4
7303,54,Outbreak (1995),378,4
7304,54,Outbreak (1995),290,3
7305,54,Outbreak (1995),280,2
7306,54,Outbreak (1995),1,3
7307,54,Outbreak (1995),379,2
7308,54,Outbreak (1995),293,3
7309,54,Outbreak (1995),442,3
7310,54,Outbreak (1995),267,3
7311,54,Outbreak (1995),183,2
7312,54,Outbreak (1995),393,4
7313,54,Outbreak (1995),416,5
7314,54,Outbreak (1995),128,2
7315,54,Outbreak (1995),332,4
7316,54,Outbreak (1995),130,5
7317,54,Outbreak (1995),92,3
7318,54,Outbreak (1995),42,4
7319,54,Outbreak (1995),498,2
7320,54,Outbreak (1995),505,3
7321,54,Outbreak (1995),457,4
7322,54,Outbreak (1995),303,3
7323,54,Outbreak (1995),503,2
7324,54,Outbreak (1995),435,4
7325,54,Outbreak (1995),145,5
7326,54,Outbreak (1995),256,5
7327,54,Outbreak (1995),497,3
7328,54,Outbreak (1995),200,4
7329,54,Outbreak (1995),479,3
7330,54,Outbreak (1995),456,3
7331,54,Outbreak (1995),363,3
7332,54,Outbreak (1995),533,4
7333,54,Outbreak (1995),545,4
7334,54,Outbreak (1995),506,4
7335,54,Outbreak (1995),504,4
7336,54,Outbreak (1995),450,4
7337,54,Outbreak (1995),188,4
7338,54,Outbreak (1995),346,4
7339,54,Outbreak (1995),94,4
7340,54,Outbreak (1995),536,2
7341,54,Outbreak (1995),495,5
7342,54,Outbreak (1995),566,3
7343,54,Outbreak (1995),224,3
7344,54,Outbreak (1995),741,3
7345,54,Outbreak (1995),671,3
7346,54,Outbreak (1995),654,3
7347,54,Outbreak (1995),311,4
7348,54,Outbreak (1995),774,1
7349,54,Outbreak (1995),727,3
7350,54,Outbreak (1995),144,2
7351,54,Outbreak (1995),788,4
7352,54,Outbreak (1995),109,3
7353,54,Outbreak (1995),11,3
7354,54,Outbreak (1995),577,4
7355,54,Outbreak (1995),864,4
7356,54,Outbreak (1995),881,4
7357,54,Outbreak (1995),870,2
7358,54,Outbreak (1995),650,2
7359,54,Outbreak (1995),880,3
7360,54,Outbreak (1995),586,3
7361,54,Outbreak (1995),110,4
7362,54,Outbreak (1995),892,3
7363,54,Outbreak (1995),618,3
7364,54,Outbreak (1995),222,4
7365,54,Outbreak (1995),49,2
7366,54,Outbreak (1995),374,4
7367,54,Outbreak (1995),886,3
7368,54,Outbreak (1995),932,4
7369,54,Outbreak (1995),215,4
7370,54,Outbreak (1995),778,2
7371,54,Outbreak (1995),642,4
7372,54,Outbreak (1995),345,3
7373,54,Outbreak (1995),916,3
7374,54,Outbreak (1995),405,2
7375,54,Outbreak (1995),943,4
7376,54,Outbreak (1995),889,3
7377,54,Outbreak (1995),551,3
7378,54,Outbreak (1995),796,4
7379,54,Outbreak (1995),632,3
7380,54,Outbreak (1995),399,4
7381,54,Outbreak (1995),896,2
7382,54,Outbreak (1995),653,3
7383,54,Outbreak (1995),846,3
7384,54,Outbreak (1995),664,3
7385,54,Outbreak (1995),655,2
7386,54,Outbreak (1995),682,4
7387,54,Outbreak (1995),328,3
7388,54,Outbreak (1995),738,3
7389,54,Outbreak (1995),815,3
7390,55,"Professional, The (1994)",308,3
7391,55,"Professional, The (1994)",16,5
7392,55,"Professional, The (1994)",216,5
7393,55,"Professional, The (1994)",197,3
7394,55,"Professional, The (1994)",37,3
7395,55,"Professional, The (1994)",137,5
7396,55,"Professional, The (1994)",267,4
7397,55,"Professional, The (1994)",44,4
7398,55,"Professional, The (1994)",251,3
7399,55,"Professional, The (1994)",339,3
7400,55,"Professional, The (1994)",130,5
7401,55,"Professional, The (1994)",343,3
7402,55,"Professional, The (1994)",352,1
7403,55,"Professional, The (1994)",315,5
7404,55,"Professional, The (1994)",248,4
7405,55,"Professional, The (1994)",87,4
7406,55,"Professional, The (1994)",328,4
7407,55,"Professional, The (1994)",293,4
7408,55,"Professional, The (1994)",363,5
7409,55,"Professional, The (1994)",286,4
7410,55,"Professional, The (1994)",303,4
7411,55,"Professional, The (1994)",371,4
7412,55,"Professional, The (1994)",249,5
7413,55,"Professional, The (1994)",269,4
7414,55,"Professional, The (1994)",178,4
7415,55,"Professional, The (1994)",49,4
7416,55,"Professional, The (1994)",142,2
7417,55,"Professional, The (1994)",347,5
7418,55,"Professional, The (1994)",94,4
7419,55,"Professional, The (1994)",246,4
7420,55,"Professional, The (1994)",268,4
7421,55,"Professional, The (1994)",393,4
7422,55,"Professional, The (1994)",195,4
7423,55,"Professional, The (1994)",387,3
7424,55,"Professional, The (1994)",62,5
7425,55,"Professional, The (1994)",327,4
7426,55,"Professional, The (1994)",110,3
7427,55,"Professional, The (1994)",24,5
7428,55,"Professional, The (1994)",296,5
7429,55,"Professional, The (1994)",416,2
7430,55,"Professional, The (1994)",479,4
7431,55,"Professional, The (1994)",177,3
7432,55,"Professional, The (1994)",59,5
7433,55,"Professional, The (1994)",183,4
7434,55,"Professional, The (1994)",425,4
7435,55,"Professional, The (1994)",262,3
7436,55,"Professional, The (1994)",429,4
7437,55,"Professional, The (1994)",118,5
7438,55,"Professional, The (1994)",207,3
7439,55,"Professional, The (1994)",291,4
7440,55,"Professional, The (1994)",109,2
7441,55,"Professional, The (1994)",297,4
7442,55,"Professional, The (1994)",198,3
7443,55,"Professional, The (1994)",218,4
7444,55,"Professional, The (1994)",158,4
7445,55,"Professional, The (1994)",545,3
7446,55,"Professional, The (1994)",405,1
7447,55,"Professional, The (1994)",445,1
7448,55,"Professional, The (1994)",506,4
7449,55,"Professional, The (1994)",23,4
7450,55,"Professional, The (1994)",144,4
7451,55,"Professional, The (1994)",346,5
7452,55,"Professional, The (1994)",524,2
7453,55,"Professional, The (1994)",645,3
7454,55,"Professional, The (1994)",135,4
7455,55,"Professional, The (1994)",650,4
7456,55,"Professional, The (1994)",619,1
7457,55,"Professional, The (1994)",653,3
7458,55,"Professional, The (1994)",551,5
7459,55,"Professional, The (1994)",92,3
7460,55,"Professional, The (1994)",299,2
7461,55,"Professional, The (1994)",559,4
7462,55,"Professional, The (1994)",487,5
7463,55,"Professional, The (1994)",454,2
7464,55,"Professional, The (1994)",417,5
7465,55,"Professional, The (1994)",627,4
7466,55,"Professional, The (1994)",577,3
7467,55,"Professional, The (1994)",756,5
7468,55,"Professional, The (1994)",583,4
7469,55,"Professional, The (1994)",361,2
7470,55,"Professional, The (1994)",466,4
7471,55,"Professional, The (1994)",399,2
7472,55,"Professional, The (1994)",221,4
7473,55,"Professional, The (1994)",442,3
7474,55,"Professional, The (1994)",145,3
7475,55,"Professional, The (1994)",447,4
7476,55,"Professional, The (1994)",846,5
7477,55,"Professional, The (1994)",826,5
7478,55,"Professional, The (1994)",213,5
7479,55,"Professional, The (1994)",655,2
7480,55,"Professional, The (1994)",102,3
7481,55,"Professional, The (1994)",606,4
7482,55,"Professional, The (1994)",250,5
7483,55,"Professional, The (1994)",629,4
7484,55,"Professional, The (1994)",823,4
7485,55,"Professional, The (1994)",632,2
7486,55,"Professional, The (1994)",908,3
7487,55,"Professional, The (1994)",682,4
7488,55,"Professional, The (1994)",805,5
7489,55,"Professional, The (1994)",1,5
7490,55,"Professional, The (1994)",932,3
7491,55,"Professional, The (1994)",854,4
7492,55,"Professional, The (1994)",385,2
7493,55,"Professional, The (1994)",592,4
7494,55,"Professional, The (1994)",548,5
7495,55,"Professional, The (1994)",788,4
7496,55,"Professional, The (1994)",276,4
7497,55,"Professional, The (1994)",378,4
7498,55,"Professional, The (1994)",877,4
7499,55,"Professional, The (1994)",889,4
7500,55,"Professional, The (1994)",186,4
7501,55,"Professional, The (1994)",640,5
7502,55,"Professional, The (1994)",374,2
7503,55,"Professional, The (1994)",883,4
7504,55,"Professional, The (1994)",739,1
7505,55,"Professional, The (1994)",896,3
7506,55,"Professional, The (1994)",897,3
7507,55,"Professional, The (1994)",763,4
7508,55,"Professional, The (1994)",727,3
7509,55,"Professional, The (1994)",880,3
7510,55,"Professional, The (1994)",162,3
7511,55,"Professional, The (1994)",499,4
7512,55,"Professional, The (1994)",8,5
7513,55,"Professional, The (1994)",160,4
7514,55,"Professional, The (1994)",495,2
7515,55,"Professional, The (1994)",201,4
7516,55,"Professional, The (1994)",943,5
7517,55,"Professional, The (1994)",751,4
7518,55,"Professional, The (1994)",621,5
7519,55,"Professional, The (1994)",875,3
7520,55,"Professional, The (1994)",833,3
7521,55,"Professional, The (1994)",844,4
7522,55,"Professional, The (1994)",864,4
7523,55,"Professional, The (1994)",474,4
7524,55,"Professional, The (1994)",916,3
7525,55,"Professional, The (1994)",643,4
7526,55,"Professional, The (1994)",804,4
7527,55,"Professional, The (1994)",497,3
7528,55,"Professional, The (1994)",453,4
7529,55,"Professional, The (1994)",870,3
7530,55,"Professional, The (1994)",435,5
7531,55,"Professional, The (1994)",468,5
7532,55,"Professional, The (1994)",868,5
7533,55,"Professional, The (1994)",618,2
7534,55,"Professional, The (1994)",671,3
7535,55,"Professional, The (1994)",658,4
7536,55,"Professional, The (1994)",561,4
7537,55,"Professional, The (1994)",886,4
7538,55,"Professional, The (1994)",214,4
7539,56,Pulp Fiction (1994),301,4
7540,56,Pulp Fiction (1994),13,5
7541,56,Pulp Fiction (1994),239,4
7542,56,Pulp Fiction (1994),189,5
7543,56,Pulp Fiction (1994),82,3
7544,56,Pulp Fiction (1994),226,4
7545,56,Pulp Fiction (1994),145,5
7546,56,Pulp Fiction (1994),271,3
7547,56,Pulp Fiction (1994),16,5
7548,56,Pulp Fiction (1994),73,4
7549,56,Pulp Fiction (1994),160,5
7550,56,Pulp Fiction (1994),177,5
7551,56,Pulp Fiction (1994),287,5
7552,56,Pulp Fiction (1994),44,2
7553,56,Pulp Fiction (1994),65,3
7554,56,Pulp Fiction (1994),305,1
7555,56,Pulp Fiction (1994),130,5
7556,56,Pulp Fiction (1994),14,5
7557,56,Pulp Fiction (1994),1,4
7558,56,Pulp Fiction (1994),276,5
7559,56,Pulp Fiction (1994),37,5
7560,56,Pulp Fiction (1994),69,5
7561,56,Pulp Fiction (1994),85,4
7562,56,Pulp Fiction (1994),194,5
7563,56,Pulp Fiction (1994),136,4
7564,56,Pulp Fiction (1994),163,4
7565,56,Pulp Fiction (1994),21,5
7566,56,Pulp Fiction (1994),57,3
7567,56,Pulp Fiction (1994),286,2
7568,56,Pulp Fiction (1994),175,2
7569,56,Pulp Fiction (1994),49,5
7570,56,Pulp Fiction (1994),161,3
7571,56,Pulp Fiction (1994),297,5
7572,56,Pulp Fiction (1994),64,5
7573,56,Pulp Fiction (1994),55,4
7574,56,Pulp Fiction (1994),264,5
7575,56,Pulp Fiction (1994),214,5
7576,56,Pulp Fiction (1994),370,2
7577,56,Pulp Fiction (1994),180,5
7578,56,Pulp Fiction (1994),291,5
7579,56,Pulp Fiction (1994),71,5
7580,56,Pulp Fiction (1994),99,5
7581,56,Pulp Fiction (1994),338,3
7582,56,Pulp Fiction (1994),128,3
7583,56,Pulp Fiction (1994),232,5
7584,56,Pulp Fiction (1994),387,5
7585,56,Pulp Fiction (1994),342,5
7586,56,Pulp Fiction (1994),56,5
7587,56,Pulp Fiction (1994),188,4
7588,56,Pulp Fiction (1994),388,3
7589,56,Pulp Fiction (1994),8,5
7590,56,Pulp Fiction (1994),292,5
7591,56,Pulp Fiction (1994),296,5
7592,56,Pulp Fiction (1994),405,4
7593,56,Pulp Fiction (1994),391,5
7594,56,Pulp Fiction (1994),117,5
7595,56,Pulp Fiction (1994),153,5
7596,56,Pulp Fiction (1994),6,4
7597,56,Pulp Fiction (1994),367,5
7598,56,Pulp Fiction (1994),321,4
7599,56,Pulp Fiction (1994),24,4
7600,56,Pulp Fiction (1994),201,5
7601,56,Pulp Fiction (1994),208,2
7602,56,Pulp Fiction (1994),313,2
7603,56,Pulp Fiction (1994),385,5
7604,56,Pulp Fiction (1994),293,4
7605,56,Pulp Fiction (1994),416,5
7606,56,Pulp Fiction (1994),397,5
7607,56,Pulp Fiction (1994),323,5
7608,56,Pulp Fiction (1994),347,5
7609,56,Pulp Fiction (1994),60,4
7610,56,Pulp Fiction (1994),10,5
7611,56,Pulp Fiction (1994),200,4
7612,56,Pulp Fiction (1994),250,4
7613,56,Pulp Fiction (1994),193,1
7614,56,Pulp Fiction (1994),425,5
7615,56,Pulp Fiction (1994),174,5
7616,56,Pulp Fiction (1994),366,5
7617,56,Pulp Fiction (1994),233,5
7618,56,Pulp Fiction (1994),43,5
7619,56,Pulp Fiction (1994),299,4
7620,56,Pulp Fiction (1994),377,4
7621,56,Pulp Fiction (1994),92,5
7622,56,Pulp Fiction (1994),339,5
7623,56,Pulp Fiction (1994),407,5
7624,56,Pulp Fiction (1994),125,1
7625,56,Pulp Fiction (1994),455,5
7626,56,Pulp Fiction (1994),59,5
7627,56,Pulp Fiction (1994),368,4
7628,56,Pulp Fiction (1994),102,3
7629,56,Pulp Fiction (1994),487,4
7630,56,Pulp Fiction (1994),429,4
7631,56,Pulp Fiction (1994),11,4
7632,56,Pulp Fiction (1994),280,5
7633,56,Pulp Fiction (1994),253,3
7634,56,Pulp Fiction (1994),374,5
7635,56,Pulp Fiction (1994),62,5
7636,56,Pulp Fiction (1994),132,5
7637,56,Pulp Fiction (1994),315,5
7638,56,Pulp Fiction (1994),256,3
7639,56,Pulp Fiction (1994),415,5
7640,56,Pulp Fiction (1994),345,5
7641,56,Pulp Fiction (1994),114,3
7642,56,Pulp Fiction (1994),135,4
7643,56,Pulp Fiction (1994),77,4
7644,56,Pulp Fiction (1994),210,5
7645,56,Pulp Fiction (1994),110,1
7646,56,Pulp Fiction (1994),307,4
7647,56,Pulp Fiction (1994),119,4
7648,56,Pulp Fiction (1994),417,5
7649,56,Pulp Fiction (1994),495,5
7650,56,Pulp Fiction (1994),382,5
7651,56,Pulp Fiction (1994),94,5
7652,56,Pulp Fiction (1994),346,5
7653,56,Pulp Fiction (1994),198,5
7654,56,Pulp Fiction (1994),197,1
7655,56,Pulp Fiction (1994),118,5
7656,56,Pulp Fiction (1994),497,4
7657,56,Pulp Fiction (1994),454,3
7658,56,Pulp Fiction (1994),336,4
7659,56,Pulp Fiction (1994),450,4
7660,56,Pulp Fiction (1994),394,5
7661,56,Pulp Fiction (1994),393,2
7662,56,Pulp Fiction (1994),7,5
7663,56,Pulp Fiction (1994),236,5
7664,56,Pulp Fiction (1994),412,5
7665,56,Pulp Fiction (1994),217,5
7666,56,Pulp Fiction (1994),421,5
7667,56,Pulp Fiction (1994),115,5
7668,56,Pulp Fiction (1994),500,5
7669,56,Pulp Fiction (1994),527,4
7670,56,Pulp Fiction (1994),318,3
7671,56,Pulp Fiction (1994),505,1
7672,56,Pulp Fiction (1994),28,5
7673,56,Pulp Fiction (1994),484,5
7674,56,Pulp Fiction (1994),542,5
7675,56,Pulp Fiction (1994),308,5
7676,56,Pulp Fiction (1994),269,5
7677,56,Pulp Fiction (1994),506,4
7678,56,Pulp Fiction (1994),562,1
7679,56,Pulp Fiction (1994),361,4
7680,56,Pulp Fiction (1994),178,4
7681,56,Pulp Fiction (1994),218,3
7682,56,Pulp Fiction (1994),186,3
7683,56,Pulp Fiction (1994),442,5
7684,56,Pulp Fiction (1994),538,4
7685,56,Pulp Fiction (1994),138,5
7686,56,Pulp Fiction (1994),303,5
7687,56,Pulp Fiction (1994),283,5
7688,56,Pulp Fiction (1994),457,4
7689,56,Pulp Fiction (1994),504,3
7690,56,Pulp Fiction (1994),430,4
7691,56,Pulp Fiction (1994),546,5
7692,56,Pulp Fiction (1994),591,4
7693,56,Pulp Fiction (1994),592,5
7694,56,Pulp Fiction (1994),76,5
7695,56,Pulp Fiction (1994),96,5
7696,56,Pulp Fiction (1994),551,5
7697,56,Pulp Fiction (1994),249,5
7698,56,Pulp Fiction (1994),493,4
7699,56,Pulp Fiction (1994),314,1
7700,56,Pulp Fiction (1994),363,5
7701,56,Pulp Fiction (1994),468,5
7702,56,Pulp Fiction (1994),530,3
7703,56,Pulp Fiction (1994),643,5
7704,56,Pulp Fiction (1994),437,4
7705,56,Pulp Fiction (1994),576,3
7706,56,Pulp Fiction (1994),213,5
7707,56,Pulp Fiction (1994),472,5
7708,56,Pulp Fiction (1994),466,4
7709,56,Pulp Fiction (1994),90,5
7710,56,Pulp Fiction (1994),255,5
7711,56,Pulp Fiction (1994),72,5
7712,56,Pulp Fiction (1994),666,4
7713,56,Pulp Fiction (1994),498,3
7714,56,Pulp Fiction (1994),75,5
7715,56,Pulp Fiction (1994),268,4
7716,56,Pulp Fiction (1994),536,3
7717,56,Pulp Fiction (1994),579,3
7718,56,Pulp Fiction (1994),577,3
7719,56,Pulp Fiction (1994),692,3
7720,56,Pulp Fiction (1994),148,5
7721,56,Pulp Fiction (1994),622,5
7722,56,Pulp Fiction (1994),535,3
7723,56,Pulp Fiction (1994),610,3
7724,56,Pulp Fiction (1994),352,5
7725,56,Pulp Fiction (1994),521,4
7726,56,Pulp Fiction (1994),606,5
7727,56,Pulp Fiction (1994),399,3
7728,56,Pulp Fiction (1994),379,5
7729,56,Pulp Fiction (1994),311,5
7730,56,Pulp Fiction (1994),648,1
7731,56,Pulp Fiction (1994),215,5
7732,56,Pulp Fiction (1994),654,4
7733,56,Pulp Fiction (1994),234,3
7734,56,Pulp Fiction (1994),48,3
7735,56,Pulp Fiction (1994),642,4
7736,56,Pulp Fiction (1994),343,5
7737,56,Pulp Fiction (1994),83,1
7738,56,Pulp Fiction (1994),543,5
7739,56,Pulp Fiction (1994),512,5
7740,56,Pulp Fiction (1994),691,4
7741,56,Pulp Fiction (1994),222,5
7742,56,Pulp Fiction (1994),749,2
7743,56,Pulp Fiction (1994),389,5
7744,56,Pulp Fiction (1994),496,5
7745,56,Pulp Fiction (1994),640,5
7746,56,Pulp Fiction (1994),411,4
7747,56,Pulp Fiction (1994),332,5
7748,56,Pulp Fiction (1994),658,5
7749,56,Pulp Fiction (1994),267,5
7750,56,Pulp Fiction (1994),372,4
7751,56,Pulp Fiction (1994),528,3
7752,56,Pulp Fiction (1994),660,1
7753,56,Pulp Fiction (1994),604,2
7754,56,Pulp Fiction (1994),632,3
7755,56,Pulp Fiction (1994),758,5
7756,56,Pulp Fiction (1994),207,4
7757,56,Pulp Fiction (1994),216,5
7758,56,Pulp Fiction (1994),738,4
7759,56,Pulp Fiction (1994),465,4
7760,56,Pulp Fiction (1994),746,3
7761,56,Pulp Fiction (1994),777,5
7762,56,Pulp Fiction (1994),773,2
7763,56,Pulp Fiction (1994),91,1
7764,56,Pulp Fiction (1994),751,4
7765,56,Pulp Fiction (1994),262,4
7766,56,Pulp Fiction (1994),608,5
7767,56,Pulp Fiction (1994),679,4
7768,56,Pulp Fiction (1994),683,5
7769,56,Pulp Fiction (1994),709,5
7770,56,Pulp Fiction (1994),790,4
7771,56,Pulp Fiction (1994),561,5
7772,56,Pulp Fiction (1994),593,5
7773,56,Pulp Fiction (1994),447,5
7774,56,Pulp Fiction (1994),767,4
7775,56,Pulp Fiction (1994),600,5
7776,56,Pulp Fiction (1994),734,1
7777,56,Pulp Fiction (1994),334,4
7778,56,Pulp Fiction (1994),682,4
7779,56,Pulp Fiction (1994),360,4
7780,56,Pulp Fiction (1994),476,4
7781,56,Pulp Fiction (1994),553,4
7782,56,Pulp Fiction (1994),802,3
7783,56,Pulp Fiction (1994),796,5
7784,56,Pulp Fiction (1994),739,4
7785,56,Pulp Fiction (1994),850,1
7786,56,Pulp Fiction (1994),731,2
7787,56,Pulp Fiction (1994),184,3
7788,56,Pulp Fiction (1994),601,3
7789,56,Pulp Fiction (1994),41,4
7790,56,Pulp Fiction (1994),151,4
7791,56,Pulp Fiction (1994),804,3
7792,56,Pulp Fiction (1994),686,5
7793,56,Pulp Fiction (1994),492,5
7794,56,Pulp Fiction (1994),398,4
7795,56,Pulp Fiction (1994),788,3
7796,56,Pulp Fiction (1994),774,2
7797,56,Pulp Fiction (1994),893,5
7798,56,Pulp Fiction (1994),664,4
7799,56,Pulp Fiction (1994),763,5
7800,56,Pulp Fiction (1994),778,3
7801,56,Pulp Fiction (1994),653,5
7802,56,Pulp Fiction (1994),748,4
7803,56,Pulp Fiction (1994),889,5
7804,56,Pulp Fiction (1994),908,4
7805,56,Pulp Fiction (1994),826,5
7806,56,Pulp Fiction (1994),158,5
7807,56,Pulp Fiction (1994),747,5
7808,56,Pulp Fiction (1994),864,5
7809,56,Pulp Fiction (1994),840,5
7810,56,Pulp Fiction (1994),23,4
7811,56,Pulp Fiction (1994),897,2
7812,56,Pulp Fiction (1994),568,4
7813,56,Pulp Fiction (1994),671,1
7814,56,Pulp Fiction (1994),144,4
7815,56,Pulp Fiction (1994),885,3
7816,56,Pulp Fiction (1994),830,2
7817,56,Pulp Fiction (1994),548,5
7818,56,Pulp Fiction (1994),814,3
7819,56,Pulp Fiction (1994),922,1
7820,56,Pulp Fiction (1994),844,4
7821,56,Pulp Fiction (1994),230,3
7822,56,Pulp Fiction (1994),903,5
7823,56,Pulp Fiction (1994),871,5
7824,56,Pulp Fiction (1994),940,5
7825,56,Pulp Fiction (1994),757,4
7826,56,Pulp Fiction (1994),435,5
7827,56,Pulp Fiction (1994),327,2
7828,56,Pulp Fiction (1994),925,3
7829,56,Pulp Fiction (1994),693,4
7830,56,Pulp Fiction (1994),806,5
7831,56,Pulp Fiction (1994),633,2
7832,56,Pulp Fiction (1994),862,3
7833,56,Pulp Fiction (1994),901,1
7834,56,Pulp Fiction (1994),843,3
7835,56,Pulp Fiction (1994),868,3
7836,56,Pulp Fiction (1994),833,4
7837,56,Pulp Fiction (1994),663,5
7838,56,Pulp Fiction (1994),821,5
7839,56,Pulp Fiction (1994),116,5
7840,56,Pulp Fiction (1994),690,4
7841,56,Pulp Fiction (1994),272,5
7842,56,Pulp Fiction (1994),665,5
7843,56,Pulp Fiction (1994),721,3
7844,56,Pulp Fiction (1994),764,4
7845,56,Pulp Fiction (1994),650,3
7846,56,Pulp Fiction (1994),655,3
7847,56,Pulp Fiction (1994),617,1
7848,56,Pulp Fiction (1994),458,5
7849,56,Pulp Fiction (1994),912,2
7850,56,Pulp Fiction (1994),836,4
7851,56,Pulp Fiction (1994),934,5
7852,56,Pulp Fiction (1994),916,5
7853,56,Pulp Fiction (1994),838,5
7854,56,Pulp Fiction (1994),805,4
7855,56,Pulp Fiction (1994),860,4
7856,56,Pulp Fiction (1994),279,4
7857,56,Pulp Fiction (1994),221,5
7858,56,Pulp Fiction (1994),741,4
7859,56,Pulp Fiction (1994),716,5
7860,56,Pulp Fiction (1994),378,4
7861,56,Pulp Fiction (1994),870,5
7862,56,Pulp Fiction (1994),453,5
7863,56,Pulp Fiction (1994),846,5
7864,56,Pulp Fiction (1994),480,4
7865,56,Pulp Fiction (1994),659,5
7866,56,Pulp Fiction (1994),823,5
7867,56,Pulp Fiction (1994),246,1
7868,56,Pulp Fiction (1994),867,5
7869,56,Pulp Fiction (1994),881,1
7870,56,Pulp Fiction (1994),785,4
7871,56,Pulp Fiction (1994),882,4
7872,56,Pulp Fiction (1994),847,1
7873,56,Pulp Fiction (1994),854,5
7874,56,Pulp Fiction (1994),851,5
7875,56,Pulp Fiction (1994),618,4
7876,56,Pulp Fiction (1994),445,5
7877,56,Pulp Fiction (1994),875,5
7878,56,Pulp Fiction (1994),320,5
7879,56,Pulp Fiction (1994),566,4
7880,56,Pulp Fiction (1994),880,5
7881,56,Pulp Fiction (1994),456,5
7882,56,Pulp Fiction (1994),715,5
7883,56,Pulp Fiction (1994),710,5
7884,56,Pulp Fiction (1994),109,5
7885,56,Pulp Fiction (1994),406,5
7886,56,Pulp Fiction (1994),910,4
7887,56,Pulp Fiction (1994),883,5
7888,56,Pulp Fiction (1994),892,4
7889,56,Pulp Fiction (1994),58,5
7890,56,Pulp Fiction (1994),877,5
7891,56,Pulp Fiction (1994),932,4
7892,56,Pulp Fiction (1994),524,4
7893,56,Pulp Fiction (1994),627,2
7894,56,Pulp Fiction (1994),886,4
7895,56,Pulp Fiction (1994),18,5
7896,56,Pulp Fiction (1994),537,5
7897,56,Pulp Fiction (1994),700,3
7898,56,Pulp Fiction (1994),781,3
7899,56,Pulp Fiction (1994),328,4
7900,56,Pulp Fiction (1994),629,5
7901,56,Pulp Fiction (1994),887,5
7902,56,Pulp Fiction (1994),929,4
7903,56,Pulp Fiction (1994),645,3
7904,56,Pulp Fiction (1994),933,5
7905,56,Pulp Fiction (1994),586,5
7906,56,Pulp Fiction (1994),244,5
7907,56,Pulp Fiction (1994),567,4
7908,56,Pulp Fiction (1994),539,2
7909,56,Pulp Fiction (1994),943,5
7910,56,Pulp Fiction (1994),927,4
7911,56,Pulp Fiction (1994),87,4
7912,56,Pulp Fiction (1994),559,3
7913,56,Pulp Fiction (1994),619,3
7914,56,Pulp Fiction (1994),554,4
7915,56,Pulp Fiction (1994),533,3
